6, 0.075,  TANH, 34.91760184, 34.65189163, 34.52359506, 34.69769618
6, 0.075,  RELU, 36.81928173, , 39.19771019, 41.2871788
6, 0.1,  SIGMOID, 34.72740004, 33.35913552, , 38.71763457
6, 0.1,  TANH, 35.345798, 35.95701337, 35.56788464, 35.62356534
6, 0.1,  RELU, 36.54806023, , 37.38044643, 42.44228395
6, 0.125,  SIGMOID, 35.28362104, 34.45604419, 35.03844857, 34.92603793
6, 0.125,  TANH, 39.68890431, 36.17499269, 36.55658601, 37.47349434
6, 0.125,  RELU, 38.70822694, 39.3690788, 42.40108829, 40.15946468
6, 0.15,  SIGMOID, 34.27264749, 34.5828612, 34.56102989, 34.47217953
6, 0.15,  TANH, 37.55222811, 36.68761513, 36.58942572, 36.94308965
6, 0.15,  RELU, 35.53161582, 38.57088254, 37.61978922, 37.24076253
6, 0.175,  SIGMOID, 34.38774034, 34.98601254, 33.41446041, 34.26273776
6, 0.175,  TANH, 37.02188694, 36.97684942, 37.10317524, 37.03397053
6, 0.175,  RELU, 40.15133258, 34.61102982, 35.66783093, 36.81006444
6, 0.2,  SIGMOID, 33.27948046, 33.61801271, 34.6359392, 33.84447746
6, 0.2,  TANH, 37.31207629, 37.13372065, 37.48803931, 37.31127875
6, 0.2,  RELU, , 38.41168999, 35.18019672, 43.9617891
6, 0.225,  SIGMOID, 34.25596461, 34.3503452, 33.35629775, 33.98753586
6, 0.225,  TANH, 37.71141531, 37.66482628, 37.73980935, 37.70535031
6, 0.225,  RELU, 40.63536509, 41.7416056, 35.66942038, 39.34879702
6, 0.25,  SIGMOID, 33.35478012, 34.20776822, 34.44291947, 34.0018226
6, 0.25,  TANH, 37.90430107, 37.38685342, 37.87470034, 37.72195161
6, 0.25,  RELU, 41.01365053, 38.55155269, 36.20959526, 38.59159949
6, 0.275,  SIGMOID, 34.8582204, 33.53587823, 34.41215772, 34.26875212
6, 0.275,  TANH, 37.84056075, 37.93667007, 37.62351702, 37.80024928
6, 0.275,  RELU, 39.48322322, 39.37028862, 40.47784926, 39.77712037
6, 0.3,  SIGMOID, 33.7182875, 35.3003302, 34.65610827, 34.55824199
6, 0.3,  TANH, 37.49570964, 37.94188033, 37.65120574, 37.69626524
6, 0.3,  RELU, 39.72902096, 37.1548208, 41.97853281, 39.62079152
6, 0.325,  SIGMOID, 33.63951398, 34.28756961, 34.77882051, 34.23530137
6, 0.325,  TANH, 37.75103237, 38.02845355, 37.92360822, 37.90103138
6, 0.325,  RELU, 38.72074498, 38.95813223, , 40.9770065
6, 0.35,  SIGMOID, 34.92886945, 34.3287046, 35.04789032, 34.76848812
6, 0.35,  TANH, 37.86726373, 37.84033231, 37.96582017, 37.89113874
6, 0.35,  RELU, , 69.74643698, 47.93698109, 52.93595323
6, 0.375,  SIGMOID, 34.08737094, 34.45305884, 34.42280583, 34.32107854
6, 0.375,  TANH, 38.0076303, 37.5849458, 37.56258781, 37.71838797
6, 0.375,  RELU, , 40.16524303, 40.15262384, 41.86468103
6, 0.4,  SIGMOID, 32.23284523, 34.46678498, 35.7011465, 34.13359224
6, 0.4,  TANH, 37.68983137, 37.59174697, 37.87222931, 37.71793588
6, 0.4,  RELU, , 52.04088424, 46.01632239, 46.31917201
6, 0.425,  SIGMOID, 34.37842571, 34.98697422, 34.82872494, 34.73137496
6, 0.425,  TANH, 37.62374939, 37.46703107, 37.49198497, 37.52758848
6, 0.425,  RELU, , 42.38228809, 46.63445695, 48.19303519
6, 0.45,  SIGMOID, 34.75690413, 32.81495162, 35.0421466, 34.20466745
6, 0.45,  TANH, 37.38618041, 37.51466294, 37.14884895, 37.34989743
6, 0.45,  RELU, , 39.32312712, 43.05440445, 43.92621954
6, 0.475,  SIGMOID, 35.42965179, 35.2751437, 33.4705655, 34.72512033
6, 0.475,  TANH, 37.21361385, 37.28235582, 37.15469134, 37.216887
6, 0.475,  RELU, 50.279397, , 51.24751554, 47.43449636
6, 0.5,  SIGMOID, 34.89901945, 34.77756329, 34.5343444, 34.73697571
6, 0.5,  TANH, 36.96676366, 36.78576483, 37.06242626, 36.93831825
6, 0.5,  RELU, 43.74937067, 46.6839893, 43.11211065, 44.51515687
7, 0.025,  SIGMOID, 52.79495842, 53.25872017, 53.13904868, 53.06424242
7, 0.025,  TANH, 33.66453963, 33.75233643, 34.13101413, 33.84929673
7, 0.025,  RELU, 40.15770302, 36.76050016, , 40.94426946
7, 0.05,  SIGMOID, 52.11848492, 50.66311849, 50.70632578, 51.16264307
7, 0.05,  TANH, 34.591658, 34.83351071, 34.95029852, 34.79182241
7, 0.05,  RELU, 36.53731078, 38.90489813, 37.35367393, 37.59862762
7, 0.075,  SIGMOID, 33.56074834, , 34.82389473, 39.21798735
7, 0.075,  TANH, 35.2972064, 34.92992153, 34.68546888, 34.9708656
7, 0.075,  RELU, 37.21778621, 39.51070048, , 41.0176812
7, 0.1,  SIGMOID, 34.19931166, 33.70894178, 34.13915962, 34.01580436
7, 0.1,  TANH, 35.68395924, 35.48199171, 35.48574978, 35.55056691
7, 0.1,  RELU, 35.85795566, 35.8232392, 33.53616596, 35.07245361
7, 0.125,  SIGMOID, 34.00667643, 31.99594969, 33.70968748, 33.23743787
7, 0.125,  TANH, 36.20407701, 36.24492648, 35.58124549, 36.010083
7, 0.125,  RELU, 40.76208913, , 50.59624394, 42.16846864
7, 0.15,  SIGMOID, 34.9588796, 35.5876873, 34.11281312, 34.88646001
7, 0.15,  TANH, , 37.10541533, 36.53793254, 39.49638208
7, 0.15,  RELU, 36.24379882, 33.70223058, , 37.59728584
7, 0.175,  SIGMOID, 34.66507711, 34.66961928, 34.06692851, 34.4672083
7, 0.175,  TANH, 37.13858565, 37.34000163, 36.86933159, 37.11597296
7, 0.175,  RELU, , 33.92157281, 42.14860557, 41.63314487
7, 0.2,  SIGMOID, 33.0639172, 33.7869719, 34.3033443, 33.7180778
7, 0.2,  TANH, 37.42823824, 37.53533864, 37.5336046, 37.4990605
7, 0.2,  RELU, 37.85021056, 37.44310219, , 41.37484311
7, 0.225,  SIGMOID, 35.08830245, 34.41277051, 33.6683124, 34.38979512
7, 0.225,  TANH, 37.52667057, 37.72495053, 37.81118976, 37.68760362
7, 0.225,  RELU, , 40.430327, 39.49683537, 46.65070223
7, 0.25,  SIGMOID, 34.34447402, 35.2721407, 32.61544702, 34.07735391
7, 0.25,  TANH, 37.95827329, 37.7525648, 37.78469688, 37.83184499
7, 0.25,  RELU, 36.1031333, 38.70194528, 38.8251119, 37.87673016
7, 0.275,  SIGMOID, 33.54508836, 35.10306627, 33.54674275, 34.06496579
7, 0.275,  TANH, 38.00742174, 37.47099748, 37.6941663, 37.72419517
7, 0.275,  RELU, 41.06862074, 37.64627637, 41.5509422, 40.08861311
7, 0.3,  SIGMOID, 34.31060929, 33.80679541, 32.50268102, 33.54002857
7, 0.3,  TANH, 37.76087148, 37.77510812, 37.80507361, 37.78035107
7, 0.3,  RELU, 42.52146145, 42.15373633, 40.07907183, 41.58475654
7, 0.325,  SIGMOID, 32.96057954, 35.23618926, 34.3247885, 34.17385243
7, 0.325,  TANH, 37.90175332, 37.82632563, 38.03252275, 37.92020056
7, 0.325,  RELU, 44.27675888, , 39.68230057, 50.17021946
7, 0.35,  SIGMOID, 33.79945072, 33.32118642, 34.61350824, 33.91138179
7, 0.35,  TANH, 38.0304627, 37.74968546, 38.10671487, 37.96228767
7, 0.35,  RELU, , 41.68284725, 38.46010243, 43.79672306
7, 0.375,  SIGMOID, 34.71844308, 35.15250712, 34.86924949, 34.9133999
7, 0.375,  TANH, 37.8644837, 38.00496571, 37.53483425, 37.80142789
7, 0.375,  RELU, 40.00356446, 39.10751296, , 41.51722932
7, 0.4,  SIGMOID, 34.91756941, 35.36254657, 33.58264049, 34.62091882
7, 0.4,  TANH, 37.63332698, 37.86187359, 37.61052135, 37.70190731
7, 0.4,  RELU, 41.42359232, 38.4713794, 42.86728548, 40.9207524
7, 0.425,  SIGMOID, 34.49187809, 34.51724404, 35.04829446, 34.68580553
7, 0.425,  TANH, 37.47815387, 37.5420481, 37.37299831, 37.46440009
7, 0.425,  RELU, 49.04271686, , 47.38960234, 45.40226563
7, 0.45,  SIGMOID, 33.08660928, 34.84989552, 34.71569108, 34.21739863
7, 0.45,  TANH, 37.08667817, 37.11402552, 37.12287482, 37.1078595
7, 0.45,  RELU, 44.18061544, 41.98241464, 44.72728678, 43.63010562
7, 0.475,  SIGMOID, 33.05369346, 34.11602006, 32.93135414, 33.36702255
7, 0.475,  TANH, 37.19407332, 37.11982482, 37.02568761, 37.11319525
7, 0.475,  RELU, 47.49340176, 51.86169017, , 55.58707243
7, 0.5,  SIGMOID, 34.4967208, 33.98841241, 34.55613048, 34.3470879
7, 0.5,  TANH, 37.32172629, 37.07989774, 37.03434748, 37.14532384
7, 0.5,  RELU, , 83.94885096, 45.58438929, 56.47105869
8, 0.025,  SIGMOID, 53.498646, 52.69080549, 52.92504198, 53.03816449
8, 0.025,  TANH, 33.82257316, 34.62376634, 33.87940371, 34.10858107
8, 0.025,  RELU, 36.28636953, 36.16660692, 38.0202274, 36.82440128
8, 0.05,  SIGMOID, 51.21472072, 52.11000405, 52.32895564, 51.88456014
8, 0.05,  TANH, 34.61330474, 34.15551141, 33.95809595, 34.24230403
8, 0.05,  RELU, 38.52766148, 38.90122164, 35.66239766, 37.6970936
8, 0.075,  SIGMOID, , 50.50119793, 49.97806897, 44.74431462
8, 0.075,  TANH, 35.38974417, 35.27602886, 37.23002798, 35.965267
8, 0.075,  RELU, , 34.94844603, 43.58386476, 43.69651368
8, 0.1,  SIGMOID, 35.01798456, 33.95592302, 34.36790047, 34.44726935
8, 0.1,  TANH, 35.51846175, 36.11064289, 35.53253691, 35.72054718
8, 0.1,  RELU, 39.09776794, 35.25159693, 35.72221738, 36.69052741
8, 0.125,  SIGMOID, 34.8014152, 33.77775101, 34.80382065, 34.46099562
8, 0.125,  TANH, 36.2484287, 36.26473378, 35.96131203, 36.15815817
8, 0.125,  RELU, 32.47924853, 35.79274171, 38.56917261, 35.61372095
8, 0.15,  SIGMOID, 34.87272121, 34.64870641, 34.28912024, 34.60351595
8, 0.15,  TANH, 36.6787842, 36.99624533, 36.74359862, 36.80620938
8, 0.15,  RELU, 39.78187105, 35.58512162, 36.95610364, 37.4410321
8, 0.175,  SIGMOID, 34.10714833, 34.39571973, 33.70266768, 34.06851191
8, 0.175,  TANH, 37.23301167, 37.3690358, 37.26784109, 37.28996286
8, 0.175,  RELU, 37.03434041, 37.2926721, 38.12170042, 37.48290431
8, 0.2,  SIGMOID, 34.86435377, 34.90306265, 35.1383207, 34.96857904
8, 0.2,  TANH, 37.50958728, 37.52845022, 37.3190302, 37.4523559
8, 0.2,  RELU, 39.46222412, 38.40699543, 35.5352482, 37.80148925
8, 0.225,  SIGMOID, 33.48867827, 33.91087137, 33.48266676, 33.62740547
8, 0.225,  TANH, 37.69344751, 37.72885855, 37.73575446, 37.71935351
8, 0.225,  RELU, 37.78665787, 38.03143958, 36.39076436, 37.40295394
8, 0.25,  SIGMOID, 33.18723796, 34.12954424, 34.580558, 33.96578007
8, 0.25,  TANH, 37.75195085, 37.88149875, 37.9243906, 37.8526134
8, 0.25,  RELU, 35.07963929, 39.29738078, 37.58255143, 37.31985717
8, 0.275,  SIGMOID, 33.82237232, 34.19641842, 35.31190244, 34.44356439
8, 0.275,  TANH, 37.82881475, 37.39922889, 37.99340707, 37.74048357
8, 0.275,  RELU, , 38.17141986, 38.67779864, 40.70227168
8, 0.3,  SIGMOID, 33.90447198, 33.30310589, 34.27287447, 33.82681745
8, 0.3,  TANH, 37.85863319, 37.94071771, 38.01071874, 37.93668988
8, 0.3,  RELU, , 33.56512302, 33.23290134, 36.04829846
8, 0.325,  SIGMOID, 34.12363612, 34.54327359, 35.31033377, 34.65908116
8, 0.325,  TANH, 37.84252425, 37.83013304, 37.82149813, 37.83138514
8, 0.325,  RELU, 37.32256041, 34.78307274, 38.17570799, 36.76044705
8, 0.35,  SIGMOID, 34.42693018, 35.42323717, 34.51733467, 34.78916734
8, 0.35,  TANH, 37.84250834, 37.79652514, 37.87502479, 37.83801942
8, 0.35,  RELU, 44.2344804, 39.79844167, 41.84996584, 41.96096264
8, 0.375,  SIGMOID, 35.90847271, 34.33952292, 35.75047517, 35.3328236
8, 0.375,  TANH, 37.53592728, 37.89315583, 37.61478253, 37.68128854
8, 0.375,  RELU, 36.83409641, 40.84121499, 37.89517553, 38.52349564
8, 0.4,  SIGMOID, 33.02813054, 33.88498777, 34.89397243, 33.93569691
8, 0.4,  TANH, 37.70258359, 37.51617459, 37.86621208, 37.69499009
8, 0.4,  RELU, 40.13108537, 45.48557896, 41.11323497, 42.24329977
8, 0.425,  SIGMOID, 34.63963558, 35.31060827, 34.83683635, 34.92902673
8, 0.425,  TANH, 37.5094217, 37.34670498, 37.45732894, 37.43781854
8, 0.425,  RELU, 44.98765265, 48.67642609, , 43.71140982
8, 0.45,  SIGMOID, 34.42717597, 34.48754929, 35.12486745, 34.67986424
8, 0.45,  TANH, 37.30619858, 37.19368989, 37.2303863, 37.24342492
8, 0.45,  RELU, , 38.88424242, 37.73822139, 40.20468865
8, 0.475,  SIGMOID, 35.01349783, 35.18343948, 35.65886625, 35.28526785
8, 0.475,  TANH, 36.90326262, 36.96440758, 36.88098427, 36.91621816
8, 0.475,  RELU, 43.51800244, 39.46570987, 44.64331058, 42.54234096
8, 0.5,  SIGMOID, 34.31422364, 34.37182025, 35.15311736, 34.61305375
8, 0.5,  TANH, 36.74211038, 36.93861428, 37.08666428, 36.92246298
8, 0.5,  RELU, 46.97943535, 46.66744516, , 44.1655153
9, 0.025,  SIGMOID, 52.89401556, 53.18932934, 53.17882883, 53.08739124
9, 0.025,  TANH, 34.6602586, 34.03510824, 33.94897388, 34.21478024
9, 0.025,  RELU, 40.25653691, 34.70666046, 37.18613579, 37.38311105
9, 0.05,  SIGMOID, 50.8266286, 51.82171865, 52.3301679, 51.65950505
9, 0.05,  TANH, 34.00866051, 34.3557526, 34.18033556, 34.18158289
9, 0.05,  RELU, , 38.1624016, 34.44913359, 41.18798945
9, 0.075,  SIGMOID, 35.39155011, 35.59679334, 35.12445266, 35.37093204
9, 0.075,  TANH, 35.17893792, 35.28905606, 35.46641671, 35.31147023
9, 0.075,  RELU, 34.71141908, 35.14106486, 38.3803047, 36.07759621
9, 0.1,  SIGMOID, 34.6406233, 35.26566455, 34.06761375, 34.6579672
9, 0.1,  TANH, 35.38642739, 35.26853253, 35.44368991, 35.36621661
9, 0.1,  RELU, 36.26965696, 36.43413842, 35.60280106, 36.10219881
9, 0.125,  SIGMOID, 34.83191946, 34.57783978, 33.98167627, 34.46381184
9, 0.125,  TANH, 36.08081373, 36.49324209, 36.07467699, 36.21624427
9, 0.125,  RELU, , 33.91757303, 33.35977841, 37.99153848
9, 0.15,  SIGMOID, 34.25532358, 33.87335115, 34.78808414, 34.30558629
9, 0.15,  TANH, 36.81758908, 36.63072642, 37.06779752, 36.83870434
9, 0.15,  RELU, 34.89835143, 35.36164514, 33.87120032, 34.71039896
9, 0.175,  SIGMOID, 33.59237355, 34.88408512, 34.18012633, 34.21886167
9, 0.175,  TANH, 37.20948036, 36.93886119, 37.1068611, 37.08506755
9, 0.175,  RELU, 35.42656836, 34.68172551, 35.6958139, 35.26803592
9, 0.2,  SIGMOID, 34.61496321, 34.18234338, 35.45970977, 34.75233878
9, 0.2,  TANH, 37.41902346, 36.96488783, 37.32170699, 37.23520609
9, 0.2,  RELU, 36.7532187, 35.01649813, 37.48034329, 36.41668671
9, 0.225,  SIGMOID, 35.70624453, 34.97438833, 32.56892765, 34.41652017
9, 0.225,  TANH, 37.6499168, 37.66010155, 37.81832338, 37.70944725
9, 0.225,  RELU, 40.29767788, 37.170213, 36.13678747, 37.86822612
9, 0.25,  SIGMOID, 35.4852608, 34.09878755, 35.35120116, 34.9784165
9, 0.25,  TANH, 37.54179631, 37.76896058, 37.62153714, 37.64409801
9, 0.25,  RELU, 36.10585417, 34.84857052, 36.68587581, 35.88010017
9, 0.275,  SIGMOID, 34.90198201, 34.96187507, 34.02439766, 34.62941825
9, 0.275,  TANH, 37.77660932, 37.84999709, 37.82501861, 37.81720834
9, 0.275,  RELU, , 43.73178645, 41.24746947, 39.82427465
9, 0.3,  SIGMOID, 35.24521873, 32.64378696, 34.93821704, 34.27574091
9, 0.3,  TANH, 37.79363118, 37.79329094, 37.85341272, 37.81344494
9, 0.3,  RELU, 40.37458979, 35.63173382, 40.04071151, 38.68234504
9, 0.325,  SIGMOID, 35.29125549, 34.5608838, 35.16491211, 35.0056838
9, 0.325,  TANH, 37.75877994, 37.90043354, 37.78439815, 37.81453721
9, 0.325,  RELU, 39.42731575, 37.97590028, 42.97354823, 40.12558809
9, 0.35,  SIGMOID, 34.63669749, 34.88456912, 33.67483403, 34.39870022
9, 0.35,  TANH, 37.87798554, 37.79593628, 37.61426329, 37.76272837
9, 0.35,  RELU, 47.5415789, 38.79222426, 42.83243078, 43.05541131
9, 0.375,  SIGMOID, 34.55298155, 35.44380768, 35.33640491, 35.11106471
9, 0.375,  TANH, 37.67327254, 37.6821528, 37.77633398, 37.71058644
9, 0.375,  RELU, 39.81603442, 44.33017932, 35.82813635, 39.99145003
9, 0.4,  SIGMOID, 35.17489245, 34.70186894, 35.31814363, 35.06496834
9, 0.4,  TANH, 37.40155127, 37.35615471, 37.44176032, 37.3998221
9, 0.4,  RELU, 38.95351615, 35.73678951, 42.44212086, 39.04414217
9, 0.425,  SIGMOID, 34.01487281, 35.02667117, 35.0433186, 34.69495419
9, 0.425,  TANH, 37.4427646, 37.48823251, 37.22265978, 37.3845523
9, 0.425,  RELU, 43.20153894, 36.99511908, 40.30963339, 40.1687638
9, 0.45,  SIGMOID, 34.8504078, 34.56210746, 35.14833855, 34.85361794
9, 0.45,  TANH, 37.52302367, 37.15111539, 37.09184319, 37.25532741
